Valitettavasti se saattaa olla myös viimeinen , ellemme opi välttämään riskejä , Hawking ja hänen kollegansa varoittavat .	Hawking
Tuupainen esimerkiksi lievensi hieman väitettä , että aloite vaarantaisi työpaikat .	Tuupainen
Modeemeihin voidaan kuitenkin myös murtautua .	NONE
Täysikokoisen kuvan näkee tästä linkistä .	NONE
Globon uutista lainasi englanniksi muun muassa WMPoweruser .	NONE
Samsungin linjaus on tulkittavissa yritykseksi lukita kuluttajat yhä tiukemmin omaan ekosysteemiinsä , sillä kilpailijoiden puhelimiin sisältöjä ei ole luvassa .	NONE
– Yritämme ottaa Androidin pois Googlelta , McMaster sanoi lehden mukaan .	McMaster
Väärä sisältö Netflixin murheenkryyninä : Parannusta luvassa	NONE
Tutkijat Steve Hoffler ja Stacy Wood testasivat vaikutusta kuvaamalla haastatteluja , joissa näyttelijät tekivät muistiinpanoja joko perinteiseen kalenteriin tai sovellukseen .	Steve Hoffler, Stacy Wood
Greenwald ja Poitras palasivat vasta äskettäin Yhdysvaltoihin oltuaan pois Snowdenin paljastusten alkamisesta lähtien .	Greenwald, Poitras, Snowdenin
"Kaspersky Labs varoittaa "" WhatsAppin pc-versiosta "" , joka on todellisuudessa pankkitietoja urkkiva haittaohjelma ."	NONE
Vanhempiin laitteisiin ei välttämättä edes enää julkaista päivityksiä , Ilkka Sovanto Kyberturvallisuuskeskuksesta arvioi .	Ilkka Sovanto
Yhdysvaltalaisen BuzzFeed -sivuston mukaan maan vakoojat kuitenkin puhuvat avoimesti halustaan päästä eroon Snowdenista lopullisesti .	Snowdenista
– Löydösten valossa Tom on jättänyt eroanomuksensa , minkä yhtiö on hyväksynyt , Wanstrath kirjoittaa .	Tom, Wanstrath
Yandex katsoo tämän johtuvan Googlen kiellosta .	NONE
Muuten puhelin on edullisen hintansa vuoksi varsin riisuttu .	NONE
"Paul Thurrottin mukaan uusi , koodinimellä "" Threshold "" tunnettu Windows-versio on lopulliselta nimeltään Windows 9 ."	Paul Thurrottin
Kesän edetessä tiedämme , onko Samsung onnistunut tuomaan markkinaan uuden kestosuosikin , selittää tiedotteessa DNA Kaupan toimitusjohtaja Sami Aavikko .	Sami Aavikko
Kaiken kaikkiaan Snowdenia ei ihmetytä niinkään loanheitto , vaan se , miten helposti syytökset läpäisevät median seulan , vaikka väitteiden esittäjät itse myöntävät vain spekuloivansa .	Snowdenia
Ohjelmistojätti Microsoftin laiteliiketoiminnan johtajaksi nimitetty Stephen Elop on julkaissut Nokia Ääni -blogissa avoimen kirjeen , jossa hän käsittelee Nokian mobiililiiketoiminnan myynnin vaikutuksia .	Stephen Elop
LG:n tiedotteen mukaan G Flex tulee myyntiin Ruotsissa , Britanniassa , Italiassa , Ranskassa , Saksassa , Australiassa ja muissa maissa helmikuussa .	NONE
– Flappy Bird oli tarkoitettu muutaman minuutin peliksi silloin , kun on rentoutunut .	NONE
Snowdenin mukaan hänen ei pitänyt jäädä Venäjälle , mutta Yhdysvallat piti huolen hänen passinsa peruuttamalla , ettei poispääsyä ollut .	Snowdenin
Nokia ei saa valmistaa puhelimia omalla nimellään ennen vuotta 2016 , mutta Rautasen mukaan uuden puhelimen julkaisu toisella tuotemerkillä olisi teoriassa mahdollista .	Rautasen
Peliverkkojen jälkeen Lizard Squad hyökkäsi ilmeisesti salatun Tor-verkon kimppuun .	NONE
Aikaisemmin Wendt on ollut vastaavissa tehtävissä Motorolassa .	Wendt
Nokian Siilasmaa : Vaikeat päätökset oli pakko tehdä	Siilasmaa
Ruotsin suurin virtuaalivaluutta bitcoinin vaihtaja on kaaoksessa , kertoo ComputerSweden -lehti .	NONE
Asia ei kuitenkaan vaikuta Microsoftin normaaliin tiedottamiseen varsinaisena tietoturvatiistaina , jollaisen koittaessa myös Kyberturvallisuuskeskuksen verkkosivut ovat hyvä tiedonlähde paikkauksiin tutustumiseksi .	NONE
Musk täsmensi laturiviestiään sanomalla , että tekniikka toimii kaikkien Model S -autojen kanssa , ei vain tulevien mallien .	Musk
Microsoftin arvioiden mukaan saastuneita koneita oli kaikkiaan nelisen miljoonaa .	NONE
Olin jopa näkevinäni Yakuaken ( terminaali-emulaattori ) erään tehtäväpalkin alalaidassa , Hein kertoo KDE:n virallisessa blogissa .	Hein
The Interceptin tänään perjantaina julkaisemasta artikkelista löytyy yhteenvetouutinen muun muassa ZDNetistä .	NONE
Edward Snowden antaa harvoin haastatteluja .	Edward Snowden
T-Mobilen julkisuushakuinen toimitusjohtaja John Legere tunnetaan reippaasta esiintymisestä julkisuudessa ja kilpailijoiden ja kumppanien kovakouraisesta haastamisesta kuten esimerkiksi AT&T:n ja Blackberryn johtajat voivat todistaa .	John Legere
Jollalla on vielä tehtävää puhelimen suorituskyvyn kanssa , Korpi sanoo .	Korpi
Obaman hallitus potkii CGI:n pellolle Healthcare.govista	Obaman
AT&T huusi alueellisia radiotaajuuskaistoja lähes 18,2 miljardilla dollarilla .	NONE
""" Suomen ainoa puhelinvalmistaja "" laajensi Suomen ulkopuolelle"	NONE
Pomot kävivät keskenään reviiritaisteluja ja olivat huonoissa väleissä .	NONE
Facebookin omistama kuvienjakopalvelu Instagram on korjannut aukon yksityisiksi merkittyjen kuvien suojauksessa .	NONE
Caspar aikoo neuvotella asiasta Euroopan muiden tietosuojavaltuutettujen kanssa .	Caspar
Pian entiseksi matkapuhelinyhtiöksi muuttuva Nokia saattaa tehdä yllätyspaluun puhelinvalmistajaksi , veikkaa Inderesin analyytikko Mikael Rautanen nettipankki Nordnetin aamukatsauksessa .	Mikael Rautanen
Heitä pois vanha omena , ota uusi Lumia ilmaiseksi	NONE
No se suljetaan	NONE
Rovion toimitusjohtajan Mikael Hedin mukaan yhtiö aikoo harkita arvioida suhdettaan mainosverkostoihin , jos vakoiluväitteet osoittautuvat tosiksi .	Mikael Hedin
Parkkipalveluja myyvä Book2Park on menettänyt tuntemattoman määrän asiakkaidensa korttitietoja verkossa häärineille varkaille .	NONE
Microsoft ilmoitti tänään , että hallituksen puheenjohtajasta Gatesista tulee johtajajärjestelyssä hallituksen teknologinen neuvonantaja .	Gatesista
F-Securen tutkimusjohtaja Mikko Hyppönen ei pysty vahvistamaan , että verkkohyökkäyksen takana oli todella Lizard Squad .	Mikko Hyppönen
Keksintöä voidaan käyttää elektroniikan nopeuttamiseen muun muassa älypuhelimissa .	NONE
Jos tämä pitää paikkansa , mikään internet-yhteydessä oleva ja mainoksia sisältävillä sivuilla vieraileva laite ei ole turvallinen .	NONE
Toimitusjohtajan löytäminen oli Ollilan tehtävä sen jälkeen , kun kykyjenmetsästäjä oli saanut valmiiksi oman listansa .	Ollilan
Kepler-186f:ää voidaan ajatella maapallon serkkuna kaksosen sijaan .	NONE
Kun hänen vaimonsa pisti kalenteriin muistutuksen kysellä pomolta palkankorotusta , kalenteri meni välittömästi lavertelemaan asiasta pomolle .	NONE
Woodin mukaan sovellus , joka sallii tilaajan rakentaa oman leipänsä halutuista aineksista , tallentaa tilaajan täyden katuosoitteen , luottokorttitiedot ja tilauspaikan koordinaatit vapaasti luettavassa muodossa .	Woodin
Greylockin partneri John Lilly on Mozillan entinen toimitusjohtaja .	John Lilly
Project Novenan tuloksena syntyneen kannettavan sisällä kehrää 1,2 gigahertsin taajuudella toimiva Freescalen iMX6-suoritin .	NONE
SpaceX:n pääjohtaja Elon Musk sanoi etukäteen , että raketilla oli alle prosentin todennäköisyys selviytyä .	Elon Musk
Käyttäjiksi mainitaan poliisi , pelastustoimi , sosiaali- ja terveystoimi , rajavartiolaitos , puolustusvoimat ja tulli sekä muut mahdolliset myöhemmin mukaan tulevat viranomaiset .	NONE
Robottihotellin ei ole määrä jäädä yksityiseksi outoudeksi vaan niitä suunnitellaan rakennettavan peräti tuhat .	NONE
Esimerkiksi Angry Birds Space -peli käyttää muun muassa pelaajan likimääräistä sijaintia , joka saadaan ympäristön radiomastojen ja wlan-verkkojen avulla .	NONE
Google ilmoitti valittavansa päätöksistä .	NONE
Heihin lukeutuu CloudFaren tutkija Marc Rogers , jonka mukaan kritiikki olisi voinut laantua , jos Yhdysvallat olisi perustellut Pohjois-Korean syylliseksi heti kättelyssä .	Marc Rogers
Haluan meidän olevan rakastetuin ja suurin palvelu , Steiber sanoo .	Steiber
Sen on tarkoitus tulla autoihin vuoteen 2020 mennessä .	NONE
Yliruusin mukaan projekti peruttiin , koska laite oli edellä aikaansa .	Yliruusin
Internet.org tähtää internetin tuomiseen maailman kaikille ihmisille , myös vähävaraisille .	NONE
Samsung on lähettänyt odotetun kutsun maaliskuun 1. päivä Barcelonassa pidettävään mediatilaisuuteen .	NONE
Azure väittää pitävänsä edelleen markkinoiden parhaan hinta-suorituskykysuhteen .	NONE
Rikoskomisario Tero Muurman kertoo Ylelle , että häntä on kuulusteltu .	Tero Muurman
– Kyllä , levykeaseman ajuri on jostain syystä poistettu esiversiosta .	NONE
Huumeiden verkkokauppaa Silk Roadia oletetusti pyörittäneelle Ross Ulbrichtille luettiin syytteet Manhattanilla tiistaina .	Ross Ulbrichtille
Monien mielestä ratkaisut ovat kalliita ja monimutkaisia , Amazon Web Services -divisioonan johtaja Adam Selipsky sanoi Wall Street Journalille ( maksumuuri ) .	Adam Selipsky
Katso tarkasti : Tämä älynappi saattaa olla kohta kaikkialla	NONE
O’Reilly Media sanoi toimittavansa Safari Books Onlinen kanssa sadalla miljoonalla dollarilla kasvatuksellista sisältöä ja oppimistyökaluja .	NONE
Kyse on myös siitä , että kuluttajat osaavat valita itsellensä sopivimman laitteen , eivätkä maksa turhasta , selitti Korpi .	Korpi
Listan sijalla kymmenen on toinen hypetetty peli Destiny , jota ei kehuttu arvosteluissa taivaisiin , mutta myynti pomppasi sinne joka tapauksessa .	NONE
TeliaSonera sai luvan ostaa Tele2:n	NONE
Paras mittari on se , kuinka monet pelaajat palaavat peliin ensimmäisen kokeilun jälkeen , kertoo Joakim Achrén Next Games -peliyhtiöstä .	Joakim Achrén
Yhtiö pyysi anteeksi ja lupasi ottaa selvää , miten näin oli päässyt käymään .	NONE
Intelin kannalta sovelluskaupan päätarkoitus oli , kuten Intelillä aina on , edistää sen suorittimia käyttävien tietokoneiden myyntiä .	NONE
Yahoo ei perusta Wanderin Days-sovelluksesta sinänsä ja se jatkaakin itsenäistä elämää , VentureBeat kirjoittaa .	NONE
Uudet , loukkaavat nimittelytapaukset tulivat julkisuuteen vain muutama päivä sen jälkeen , kun Comcastin Washingtonin alueen viestinnästä vastaava johtaja Steve Kipp julkisesti pyysi anteeksi Ricardon etunimen muuttamista .	Steve Kipp, Ricardon
Bolden vastasi , ettei hän usko niin tapahtuvan .	Bolden
Facebookin mukaan Frankovskyn vetämä hanke on säästänyt sille 1,2 miljardia dollaria kolmen vuoden aikana .	Frankovskyn
Heihin lukeutuu esimerkiksi kyberrikollisuuteen erikoistunut rikoskomisario @TimoPiiroinen .	@TimoPiiroinen
Globalstar kytkee satelliittiyhteyden wlan-laitteisiin	NONE
Huomattavasti useampi ilmaisi tukensa Eichille .	Eichille
Heidän on tarjottava takaovet Yhdysvaltain hallitukselle , Dotcom tokaisi toisessa viestissään .	Dotcom
Brittiläinen mediayhtiö British Sky Broadcasting , joka toimii nimellä BSkyB , haki ja sai tuomioistuimelta kiellon Microsoftin SkyDrive-tallennuspalvelun nimelle sillä perusteella , että se loukkaa yhtiön tuotemerkkiä .	NONE
Internet-yhtiö Google vastustaa Ranskan tietosuojaviranomaisen määräystä , jonka mukaan yhtiön pitää julkaista hakukoneensa ranskalaisella etusivulla ilmoitus 150\_000 euron sakoista .	NONE
Eräs tärkeimpiä menetelmiä on nimen varaaminen niille , joilla on siihen liittyvä tuotemerkki tai yritysnimi .	NONE
Asiasta uutisoi muun muassa VentureBeat .	NONE
Elon Muskin SpaceX-yhtiö tähtää uudelleenkäytettäviin avaruusraketteihin rahan ja ympäristön säästämiseksi ja avaruuslentojen tuomiseksi valtavirtaan .	Elon Muskin
Yhden haavoittuvuuden raportointiin osallistuivat Codenomiconin Antti Karjalainen ja Tuomo Untinen .	Antti Karjalainen, Tuomo Untinen
Kun Gatesilta kysyttiin suoraan tukisiko hän toimitusjohtaja Satya Nadellaa , jos hän haluaisi myydä Xboxin pois , hän vastasi : Ehdottomasti .	Gatesilta, Satya Nadellaa
Osavuosikatsauksen pääuutinen oli kuitenkin Applen kaikkien aikojen suurin neljännesvuositulos , joka on samalla suurin , mitä pörssiyritys on koskaan tehnyt .	NONE
Joulukuun lopussa Alcatel-Lucent myi LGS Innovations -yksikön 200 miljoonalla dollarilla .	NONE
Blackberry on vahvistanut Andrew Bockingin lähdön , mutta asiasta ei ole annettu mitään muuta tietoa .	Andrew Bockingin
— Hyökkäyksellä oli käteisnostoihin kyseisen pankin korteilla lyhytaikainen asiakasvaikutus , mutta se johtui siitä , että pankin järjestelmät eivät pystyneet vastaamaan automaateille , Marviala sanoo .	Marviala
— Vaikka Kanadasta saatetaan ottaa yhteyttä myyjään , joka kauppaa käytettyä Toyotaa 500 eurolla , kertoo rikosylikonstaapeli Tero Toivonen Keskusrikospoliisista huijauksen normaalista kulusta .	Tero Toivonen
Insmatin myyntipäällikkö Kari Viitalan mukaan kyse on kolmannesta Suomessa Insmat Rock -nimellä myytävästä laitteesta .	Kari Viitalan
Jos tilanne muuttuu , harkitsemme asiaa uudelleen uuden tiedon pohjalta , Castren sanoo Digitodaylle .	Castren
Viranomaiset tutkivat tapausta .	NONE
Oletko aina halunnut kirjoittaa uutisia vai mieluummin tuottaa niitä ?	NONE
– Tätä ei tehdä , koska se on tarpeellista ... vaan , koska uudet teknologiat tekevät siitä helppoa ja halpaa , Snowden kirjoitti häntä tukevalla Free Snowden -sivustolla .	Snowden
Heille kerrottiin asiasta ja annettiin vaihtoehdoksi joko odottaa tai saada rahansa takaisin , Konstantinos Karatsevidis selvittää .	Konstantinos Karatsevidis
Onko Blackberry vaarassa menettää kenties tunnetuimman ja arvovaltaisimman käyttäjänsä ?	NONE
Pelinäkymän ja muun 3d-sisällön esittämiseen tarkoitettu silmikko on yksi niistä uutuuksista muun muassa Sonyn Morpheuksen kanssa , jotka saattavat vihdoin tehdä 1990-luvulla hypetetystä virtuaalitodellisuudesta arkea .	NONE
Robert Scoblen mukaan varsinaiset markkinat alkavat syntyä , kun Glass on kehittynyt parin sukupolven verran ja maksaa alle 300 dollaria .	Robert Scoblen
Samaa sanotaan myös DNA:lta ja Elisalta .	NONE
Ihan ilmaisesta laitteesta ei kuitenkaan ole kyse , sillä Yotaphone maksaa noin 700 euroa .	NONE
Intian älypuhelinmarkkinat ovat maailman kolmanneksi suurimmat kappalemyynnillä mitattuna ja nyt siellä on kotimainen johtaja .	NONE
Puhehaku voi antaa FireTV:lle etulyöntiaseman kilpailussa Applen ja Googlen kanssa , arveli Creative Strategies Research Internationalin Tim Bajarin SFGatessa .	Tim Bajarin
Nyt se on vasta lupaus tulevasta .	NONE
MIT:n esittelyssä Ahtisaari nimetään Lumioiden , N9:n ja Ashojen suunnittelijana .	Ahtisaari
Frankovskyn uusi , vielä nimetön yritys kehittää optista tallennusta .	Frankovskyn
Asiasta kertoo uutistoimisto Reuters , joka viittaa sopimuksesta tietäviin lähteisiin .	NONE
2. Nokialla ja Microsoftilla on salainen sopimus , jonka perusteella Nokia julkaisee laitteen .	NONE
Cecilia Abadie raportoi Google + -sivullaan lentokonekokemuksestaan .	Cecilia Abadie
Ross Ulbricht pidätettiin viime syksynä Silk Roadin sulkemisen yhteydessä .	Ross Ulbricht
Yahoon toiseksi ylin johtaja ennätti pitää paikkansa vain noin vuoden ajan ennen kuin Marissa Mayerin kenkä heilahti .	Marissa Mayerin
Mandiantin perustajasta Kevin Mandiasta tulee FireEyen varatoimitusjohtaja .	Kevin Mandiasta
Microsoft lopetti Nokia Lumia 2520 -tabletin valmistuksen .	NONE
Älypuhelinvalmistajilla Applella ja Samsungilla lienee kova työ saavuttaa minkäänlaista patenttisopua vuosikausien oikeustaistelun lopettamiseksi , patenttiasiantuntija Florian Müller arvioi Foss Patents -blogissaan .	Florian Müller
Nokian päivinä Stephen Elop joutui pettymään Kiinaan , sillä matkapuhelinten markkinajohtajan asema vaihtui marginaaliseksi toimijaksi .	Stephen Elop
Toisessa mallissa on 4,7 tuuman ja toisessa 5,5 tuuman näyttö .	NONE
Kopernikuksesta toivotaan apua ympäristönhoitoon , ilmastonmuutoksen ymmärtämiseen ja ihmisten turvallisuuden suojeluun .	NONE
Meidän oli tehtävä raju päätös tehdäksemme Nokiasta taas kilpailukykyinen , Elop vastasi .	Elop
Putken alkaessa hän oli vielä PayPalin palveluksessa .	NONE
Molempien kompuroinnin osasyy on ylisuureksi kasvanut keskijohto ja sen keskinäiset valtapelit .	NONE
Iso muutos — mainokset mahdollistetaan Firefox-selaimeen	NONE
Hyökkääjä pystyy heijastamalla lisäämään hyökkäyksen kuormaa , sillä joissakin toiminnoissa lähetetty kysely voi olla vain muutamia merkkejä , mutta laitteen uhrin osoitteeseen lähettämä vastaus taas voi olla moninkertainen .	NONE
Määrityksen muuttaminen tarkoittaa , että miljoonat taloudet eivät ole enää laajakaista-asiakkaita .	NONE
– Kiitos .	NONE
Tämän viikon haastatteluissa Eich perusteli sitä , ettei hän halunnut erota muun muassa sillä , että jos häntä ei olisi suvaittu Mozillassa , Firefox One olisi jäänyt tekemättä , koska ilman hänen osallistumistaan joku toinenkin olisi lähtenyt myös .	Eich
Kaiken kaikkiaan Surface Hub on askel juuri siihen työ- , mutta myös kotiympäristöön , jota Microsoft on visioinut noin kymmenen vuoden päähän .	NONE
Toisaalta hyvissä olosuhteissa otetut kuvat näyttävät 16 megapikselin kennolla todella hyvältä .	NONE
Ratkaisun toimittaja Grynos on Hulkkosen mukaan suhtautunut virheeseen vakavasti ja pahoitteli sitä heti kättelyssä .	Hulkkosen
Joulukuussa huhuttiin Nokian älykellosta , jonka piti olla ilmestymässä tänä vuonna ja , jossa oli määrä käyttää Morphista tuttua teknologiaa .	NONE
Mega-palvelun perustaja Kim Dotcom lahjoi hyökkääjät lopettamaan , mutta tämä ei näyttänyt katkaisevan PSN-hyökkäystä aivan heti .	Kim Dotcom
Viikko sitten Gartner arvioi maailman tablettimyynnin romahtaneen huolestuttavasti .	NONE
Jolla-puhelimen hinta romahti — yhtiö paljastaa syyn	NONE
Vakuutusyhtiöiden suosimien alle 35-vuotiaiden osuus on noussut 27 prosenttiin .	NONE
Osa viesteistä on tarpeeksi selviä : New Orleansin jazzfestivaalilla oleskellut Agrawal nimitti PayPalin viestintäjohtajaa Christina Smedleytä tarpeettomaksi keskiportaan pomoksi ja p*aksi .	Agrawal, Christina Smedleytä
